POI_ID,POI_TYPE,LAT,LON
1174481830,fahrradleihstation,49.01527,8.41978
1176630103,Restaurant,48.99445,8.40144
50611170,Theater,49.00418,8.40595
1178852294,Medizinischer Service,49.0093,8.39892
1131716903,Erholungsgebiet,49.01616,8.36674
1112142126,Fachgeschäft,49.00637,8.44356
1070067177,Nahverkehrsbahnhof,49.01062,8.38146
1039506026,Autoreparatur,48.99695,8.34609
1005223874,Schule,49.00461,8.33109
1178852597,Medizinischer Service,49.00397,8.40796
1166565588,Restaurant,49.00786,8.40372
1126267095,Bank,48.9972,8.33642
1132504734,Fachgeschäft,49.00564,8.40312
1166329047,Autoreparatur,48.99049,8.37233
1058549170,Medizinischer Service,49.01558,8.44334
1110490843,Bank,48.99581,8.35307
1039104943,Bekleidungsgeschäft,49.00564,8.40312
50605070,Hotel,49.0077,8.38568
50610219,Parkgarage,49.01016,8.38544
1132504735,Elektrofachmarkt,49.00564,8.40312
1005222095,Schule,49.02084,8.37054
980751286,Elektrofachmarkt,48.9921,8.37287
1132504363,Fachgeschäft,49.00564,8.40312
50603844,Restaurant,49.00398,8.40797
1017889707,Bank,49.00466,8.41138
1109996569,Taxistand,48.99972,8.38002
1039243151,Nachtleben,49.00962,8.37327
57569328,Postamt,49.00935,8.41097
898512325,Friedhof,48.98288,8.37411
57553099,Einkaufszentrum,49.01004,8.39427
50604990,Historisches Bauwerk,49.00606,8.39474
800750938,Apotheke,49.00533,8.39852
57561540,Restaurant,49.01006,8.39442
1131716908,Erholungsgebiet,49.00892,8.38406
1070067178,Nahverkehrsbahnhof,49.01145,8.36437
1039816068,Andachtsort,49.00421,8.34514
1039816065,Andachtsort,49.0288,8.36908
1178851836,Medizinischer Service,49.02784,8.38615
1039814528,Nachtleben,49.00852,8.39621
1039782018,Supermarkt,49.02713,8.3579
1174481966,fahrradleihstation,49.00622,8.43124
1178852261,Medizinischer Service,48.99899,8.41134
1039243159,Restaurant,49.0093,8.37489
1137321229,Gewerbebetrieb,49.00537,8.33129
1039130161,Bekleidungsgeschäft,49.00564,8.40312
51774690,Restaurant,49.01097,8.39731
1039259864,Fachgeschäft,49.01155,8.3148
1039892649,Schule,49.00561,8.41444
1058556707,Medizinischer Service,49.003,8.39153
1017917097,Geldautomat,49.00497,8.41058
1005162994,Schule,48.99742,8.38853
50612206,Sehenswürdigkeit,49.01004,8.39427
1070084707,Nahverkehrsbahnhof,49.01552,8.37504
1039257756,Nachtleben,49.01254,8.36369
1017890514,Geldautomat,48.98902,8.3831
1108686625,Fachgeschäft,49.00558,8.39425
1132034917,Sportfachgeschäft,49.0305,8.3593
1039263472,Fachgeschäft,49.00143,8.41052
1104117185,Bekleidungsgeschäft,49.01077,8.35946
1115829183,Geldautomat,49.01123,8.3603
1178852341,Medizinischer Service,48.99914,8.39393
1039104946,Bekleidungsgeschäft,49.00564,8.40312
1017889708,Geldautomat,49.00466,8.41138
57569327,Postamt,49.01001,8.39459
1005230041,Schule,49.00709,8.40733
1039306509,Schule,49.00716,8.37219
1112142138,Fachgeschäft,49.0115,8.36296
800761953,Kino,49.01006,8.39442
1131716921,Friedhof,49.01383,8.35645
1039879086,Apotheke,49.00784,8.43925
1193028891,Restaurant,49.00795,8.38108
1058544172,Medizinischer Service,49.00982,8.39874
1126266703,Bank,49.0035,8.38166
1112142124,Fachgeschäft,49.0138,8.43034
1039893094,Schule,49.00972,8.43198
1039880515,Autovermietung,48.99443,8.40134
1144513514,Restaurant,49.00377,8.42638
1193011935,Andere Unterkünfte,49.00727,8.40653
1139160686,Geldautomat,49.02471,8.35729
1110490883,Geldautomat,49.00785,8.37957
1039893526,Schule,49.00557,8.37638
51774424,Kino,49.00325,8.40798
1039893718,Andachtsort,49.00461,8.33109
1178851904,Medizinischer Service,49.01188,8.36152
801780842,Apotheke,48.9961,8.33564
800762969,Restaurant,49.00306,8.40556
1031198214,Schule,48.99798,8.38074
1011545405,Bekleidungsgeschäft,49.00963,8.40371
1108686990,Fachgeschäft,49.00966,8.40312
1039246678,Restaurant,49.00823,8.36787
1070508716,Sportzentrum,49.0069,8.43745
1131737496,Erholungsgebiet,49.01172,8.40425
1165776897,Andachtsort,49.03296,8.39355
1070447702,Bekleidungsgeschäft,49.00516,8.44648
1164810655,Kaffeehaus,49.00963,8.40371
1039210454,Nachtleben,49.01341,8.35908
1017027838,Parkgarage,48.99273,8.40417
1115829168,Geldautomat,49.0209,8.38655
800761983,Hotel,49.00511,8.39449
1137449870,Restaurant,49.01064,8.40138
1039210499,Restaurant,48.99864,8.39387
1017555765,Parkgarage,49.01092,8.40451
1148922680,Restaurant,49.00184,8.39355
1178851632,Medizinischer Service,48.99699,8.39374
1104074253,Sportzentrum,49.00663,8.40584
1108687028,Fachgeschäft,49.01085,8.37524
1039243142,Restaurant,49.00764,8.38751
57568148,Krankenhaus,48.99862,8.38932
57565931,Autohändler,49.00833,8.41715
1039815630,Andachtsort,49.00146,8.40789
1112532962,Parkgarage,49.0074,8.39945
50605663,Hotel,48.99419,8.39841
800759356,Restaurant,49.0093,8.39893
1131731035,Erholungsgebiet,49.01315,8.39002
50611580,Ausstellungszentrum / Messegelände,49.00324,8.40193
1070063449,Nahverkehrsbahnhof,49.00494,8.40332
1112142132,Fachgeschäft,49.01874,8.35673
801781055,Andachtsort,49.01218,8.3839
50610211,Parkgarage,48.99211,8.40119
50612649,Museum,49.01221,8.39633
800067274,Autoreparatur,49.00806,8.44297
1005358209,Buchhandlung,48.99449,8.4016
1110490835,Geldautomat,49.01007,8.39328
1031198220,Schule,49.01227,8.36811
1174482131,fahrradleihstation,49.00709,8.3436
1178850593,Medizinischer Service,48.99803,8.34213
1148921787,Restaurant,49.01042,8.39823
1017619246,Gerichtsgebäude,49.01232,8.40154
1192925427,Restaurant,48.99736,8.41078
57568151,Krankenhaus,49.01521,8.37482
50603823,Restaurant,49.00496,8.36842
801780835,Apotheke,49.01014,8.42455
1148730267,Hotel,48.99192,8.40283
898113202,Historisches Bauwerk,49.00789,8.42344
1178852615,Medizinischer Service,49.00796,8.39574
801780825,Apotheke,49.00879,8.37364
57561544,Restaurant,48.99935,8.39391
1108686615,Fachgeschäft,49.0069,8.40579
1108687027,Fachgeschäft,49.00769,8.38666
1070067519,Nahverkehrsbahnhof,49.00522,8.34962
1001361208,Parkplatz,48.99453,8.4016
57541650,Autovermietung,48.99443,8.40134
1164873751,Bekleidungsgeschäft,49.00974,8.40102
1110559607,Geldautomat,49.002,8.39444
1178850841,Medizinischer Service,49.00292,8.33605
1193015024,Restaurant,49.01127,8.35718
50611596,Ausstellungszentrum / Messegelände,49.00324,8.40193
1193011991,Restaurant,49.01082,8.42356
50605156,Hotel,48.99475,8.40041
1005231357,Schule,48.99301,8.387
1132530214,Hotel,49.00627,8.39459
50604137,Restaurant,49.00012,8.40321
1039243171,Restaurant,49.01158,8.35925
1178852696,Medizinischer Service,49.00937,8.40934
1115829856,Geldautomat,48.99443,8.40134
1110490829,Bank,49.01703,8.44445
800761157,Polizeistation,49.00156,8.39765
1108705478,Fachgeschäft,49.00738,8.41021
1058544173,Medizinischer Service,49.00248,8.3988
898522345,Geldautomat,49.01082,8.35999
1011545178,Bekleidungsgeschäft,49.00961,8.40313
1108686629,Fachgeschäft,49.01236,8.36255
1141613037,Autovermietung,49.00794,8.37783
1108686632,Fachgeschäft,48.99864,8.39383
1161449916,Restaurant,49.00564,8.40332
1115829338,Geldautomat,49.03073,8.36696
1126266704,Geldautomat,49.0035,8.38166
50613047,Restaurant,49.00875,8.3999
1148918229,Fachgeschäft,49.01019,8.39063
50603872,Restaurant,49.01128,8.39654
1148921786,Restaurant,49.00111,8.39083
57566306,Einkaufszentrum,49.00591,8.4109
1017890557,Geldautomat,49.01095,8.39925
1141613338,Autovermietung,49.00833,8.41715
800748563,Restaurant,49.01083,8.39423
1058556668,Medizinischer Service,49.00055,8.39476
1131723600,Erholungsgebiet,49.00528,8.36756
1005224188,Schule,49.02783,8.38615
1024643681,Bank,49.00947,8.40569
800760008,Bank,49.00947,8.40566
1166357600,Bahnhof,48.99522,8.38512
1108686994,Fachgeschäft,49.00828,8.39659
844320886,Restaurant,49.00501,8.44638
1039815345,Andachtsort,48.99862,8.38753
57569331,Postamt,49.01075,8.35989
1039782020,Supermarkt,49.0105,8.43689
800056132,Supermarkt,49.00564,8.40332
1108687008,Fachgeschäft,49.00829,8.3977
1039814526,Hotel,49.0326,8.39399
1111956099,Verbrauchermarkt,49.01005,8.39469
1178850682,Medizinischer Service,48.99681,8.34869
1148414183,Bekleidungsgeschäft,49.01001,8.39462
1178851683,Medizinischer Service,49.02076,8.3854
50610356,Parkgarage,49.00913,8.40107
1132034813,Sportfachgeschäft,49.00918,8.42366
1039893026,Schule,49.01067,8.35572
1193012136,Restaurant,49.00578,8.40339
1031198232,Schule,48.99105,8.3541
1108536636,Fachgeschäft,49.0176,8.35419
1131727372,Friedhof,48.99394,8.38633
50605872,Hotel,49.00835,8.42209
1039782038,Botschaft,49.01322,8.33071
50609421,Parkplatz,49.00491,8.32228
1108686584,Fachgeschäft,49.00884,8.3919
1017890531,Geldautomat,49.01069,8.40049
1039893030,Schule,49.00915,8.41898
1164919039,Apotheke,49.01163,8.35214
1005358208,Fachgeschäft,48.99449,8.4016
1174487442,fahrradleihstation,49.00331,8.386
1039266218,Fachgeschäft,48.99879,8.40586
1164793238,Kaffeehaus,49.00951,8.40491
1178852202,Medizinischer Service,49.02563,8.37444
1192103983,Autohändler,49.03312,8.35929
1164959247,Nachtleben,48.99443,8.40134
50610478,Parkgarage,49.00429,8.40527
1039814532,Supermarkt,49.00919,8.4381
997869581,Autoreparatur,49.03247,8.35896
801782277,Apotheke,49.00455,8.33236
1132504359,Bekleidungsgeschäft,49.00564,8.40312
1070067171,Nahverkehrsbahnhof,49.01038,8.38695
800756246,Apotheke,49.00935,8.39892
57564425,Museum,49.00128,8.38308
1039266247,Fachgeschäft,49.00939,8.3934
57556289,Tankstelle,48.99617,8.36071
1104115629,Bekleidungsgeschäft,49.00893,8.39176
1194476684,Nachtleben,49.01754,8.39333
1058541582,Medizinischer Service,49.02136,8.36146
1108686601,Fachgeschäft,49.00699,8.39236
1193011906,Restaurant,49.00909,8.41026
1039892868,Schule,48.99881,8.35437
1192313125,Andere Unterkünfte,48.99192,8.40283
1112455259,Autoreparatur,49.01136,8.36756
1137720874,Fachgeschäft,49.0039,8.39808
1104303596,Bekleidungsgeschäft,49.0099,8.39788
50605272,Hotel,49.00739,8.39607
1005224459,Schule,49.01473,8.38521
1005153891,Theater,48.99707,8.37751
1070464354,Fachgeschäft,49.01001,8.39462
1039243404,Restaurant,49.02561,8.36094
50605241,Hotel,49.00078,8.40793
1070067524,Nahverkehrsbahnhof,48.99853,8.34079
1039893527,Schule,49.00972,8.43198
1058544175,Medizinischer Service,49.00369,8.33432
1039892867,Schule,48.99298,8.38684
1017890491,Geldautomat,49.01075,8.37612
1131730989,Erholungsgebiet,48.99997,8.40403
1039321041,Kaffeehaus,48.99049,8.37234
1193016363,Restaurant,49.00631,8.38176
1010054596,Fachgeschäft,48.99217,8.40211
1017890543,Bank,49.00386,8.39439
1039266246,Fachgeschäft,49.00919,8.4381
1096899559,Autoreparatur,49.00806,8.44297
50610210,Parkgarage,48.9923,8.40236
57540958,Restaurant,49.01086,8.37495
1039211649,Kaffeehaus,49.00982,8.39874
1112142129,Fachgeschäft,48.99458,8.3997
1070066401,Nahverkehrsbahnhof,49.00974,8.40035
1024168213,Geldautomat,49.00484,8.44622
1164125662,Gewerbebetrieb,49.00561,8.4049
50605089,Hotel,49.00859,8.39664
801782276,Apotheke,49.01477,8.38517
1112140396,Fachgeschäft,49.01427,8.36
1174515920,fahrradleihstation,48.99882,8.38609
1108687031,Fachgeschäft,49.01037,8.38626
1174481892,fahrradleihstation,49.01082,8.39512
51773931,Restaurant,49.03231,8.38826
1132504375,Bekleidungsgeschäft,49.00564,8.40312
1122851135,Autoreparatur,48.99587,8.40457
1108686611,Fachgeschäft,49.00652,8.39551
1039212962,Nachtleben,49.00455,8.3937
800056134,Bank,49.00564,8.40332
1132232885,Möbel- und Einrichtungshaus,49.0115,8.36414
1070075896,Nahverkehrsbahnhof,49.01447,8.35174
800760880,Restaurant,49.00721,8.39274
1178852165,Medizinischer Service,49.01491,8.37513
1104303592,Bekleidungsgeschäft,49.00984,8.39901
1112142142,Fachgeschäft,49.01561,8.35416
1166357601,Bahnhof,48.99486,8.38955
929488844,Autoreparatur,49.0199,8.36767
898513834,Schule,49.02506,8.36056
50615119,Autohändler,48.99206,8.37237
1039243156,Restaurant,49.00784,8.41363
1140564073,Sehenswürdigkeit,48.99901,8.40336
1132504729,Fachgeschäft,49.00564,8.40312
1142150547,Geldautomat,49.01035,8.4234
1132034539,Sportfachgeschäft,48.99923,8.40499
50612543,Museum,49.01355,8.40514
1193018635,Restaurant,49.00089,8.40572
1058701749,Medizinischer Service,49.02076,8.3854
1070091403,Nahverkehrsbahnhof,49.0045,8.4413
1103751173,Supermarkt,49.03723,8.39246
1192312203,Schule,49.00395,8.42002
800765325,Schule,49.01053,8.41112
57568336,Autohändler,49.03408,8.35712
801780845,Apotheke,49.01148,8.3649
1193012063,Restaurant,49.01178,8.39933
1058541576,Medizinischer Service,49.01127,8.3918
50606144,Hotel,49.00927,8.33366
1104303593,Bekleidungsgeschäft,49.00983,8.3993
1058326211,Restaurant,49.00951,8.40491
1070085021,Nahverkehrsbahnhof,49.03362,8.37644
800766030,Nachtleben,49.00856,8.39605
1131730987,Erholungsgebiet,49.00183,8.42304
1164824937,Postamt,49.01139,8.35958
1108686999,Fachgeschäft,49.01075,8.36141
898512498,Polizeistation,49.00742,8.4259
50612527,Universität / Hochschule,49.00932,8.41163
1031198240,Schule,49.00729,8.42295
1166860105,Fachgeschäft,49.01163,8.35214
1108686996,Fachgeschäft,49.01126,8.36625
1164975427,Bürobedarf,48.99608,8.37282
1017890524,Bank,49.01738,8.44337
1039104947,Bekleidungsgeschäft,49.00564,8.40312
1178852473,Medizinischer Service,49.00955,8.40478
50610597,Parkgarage,49.0109,8.40846
800756235,Buchhandlung,49.00909,8.41027
800765818,Apotheke,49.00868,8.39527
50612493,Krankenhaus,49.01521,8.37482
1058540840,Medizinischer Service,49.0017,8.39438
1024643683,Bank,49.0104,8.38366
1039892870,Schule,49.00519,8.33309
1108712247,Fachgeschäft,49.03042,8.36859
1017622258,Bibliothek,49.03301,8.39147
1178704437,Autoreparatur,49.01414,8.35497
1070464359,Fachgeschäft,49.00981,8.39893
800764829,Restaurant,49.00272,8.40562
1112420131,Autoreparatur,48.99634,8.41005
1070075892,Nahverkehrsbahnhof,49.01301,8.35483
1137321230,Gewerbebetrieb,49.01007,8.39313
1058556683,Medizinischer Service,49.0068,8.37626
1131716905,Erholungsgebiet,49.01543,8.37217
1108686610,Fachgeschäft,48.9956,8.40234
1039893529,Schule,49.01898,8.44604
1178852126,Medizinischer Service,49.00624,8.37814
1178852093,Medizinischer Service,49.00019,8.388
800750065,Museum,49.01,8.40398
1039814980,Theater,49.00353,8.408
801780822,Apotheke,49.00618,8.3781
50605400,Hotel,48.99659,8.39138
800753093,Bank,49.00749,8.39473
1058556693,Medizinischer Service,49.01151,8.39519
1011027088,Industriegebiet,49.01709,8.32174
1017890490,Bank,49.01075,8.37612
800757076,Museum,49.01118,8.39515
1039243422,Restaurant,49.00795,8.31776
50610665,P+R,49.01573,8.34773
1039212947,Kaffeehaus,49.01429,8.42972
1098053805,Supermarkt,49.00752,8.38921
1039243155,Restaurant,49.01031,8.42337
931100877,Autoreparatur,49.00884,8.36784
1070067172,Nahverkehrsbahnhof,49.01086,8.37587
1164824938,Postamt,49.00884,8.39332
1141613339,Autovermietung,49.00833,8.41715
1108686613,Fachgeschäft,49.00281,8.41043
1058544162,Medizinischer Service,49.00935,8.40978
1131752850,Tankstelle,49.00913,8.32778
1178851857,Medizinischer Service,49.00393,8.35558
1039266260,Fachgeschäft,49.00999,8.38185
979355722,Elektrofachmarkt,49.01005,8.39469
1193362687,Nachtleben,49.0073,8.41403
1178851718,Medizinischer Service,49.00991,8.38556
57565557,Museum,49.00128,8.38308
50611455,Erholungsgebiet,48.99904,8.40192
1039246688,Restaurant,49.00437,8.38495
1039880339,Polizeistation,49.00229,8.35454
800749026,Bank,49.00832,8.40205
1108686600,Fachgeschäft,49.00778,8.39373
1039210475,Restaurant,49.00945,8.40652
1104075826,Bekleidungsgeschäft,48.99171,8.37507
50612640,Museum,49.0116,8.38329
50603047,Tankstelle,49.01326,8.42834
1039243144,Restaurant,48.99472,8.3939
1132034815,Sportfachgeschäft,49.00883,8.37241
1174482052,fahrradleihstation,49.03019,8.37599
1108709999,Fachgeschäft,49.01118,8.36119
1070459496,Kaffeehaus,49.01001,8.39462
50609433,Parkplatz,49.00482,8.44626
1024643518,Bank,49.03073,8.367
50605975,Hotel,49.00012,8.40321
1024126211,Supermarkt,49.00564,8.37967
1039880702,Restaurant,49.0133,8.40265
1017634417,Bibliothek,49.0139,8.35501
1070623427,Elektrofachmarkt,49.00482,8.41058
1039814538,Universität / Hochschule,49.01303,8.39341
1103752739,Supermarkt,49.02103,8.35402
1070067175,Nahverkehrsbahnhof,49.01114,8.36911
1132034187,Sportfachgeschäft,49.00046,8.39514
1039243164,Restaurant,49.00107,8.41312
57552803,Restaurant,49.01021,8.40773
1039130284,Bekleidungsgeschäft,49.00987,8.39757
1132034816,Sportfachgeschäft,49.00799,8.38242
50604864,Historisches Bauwerk,49.00379,8.42553
1110490890,Bank,49.00915,8.40356
1192311615,Restaurant,49.01,8.40963
1110491106,Geldautomat,48.99508,8.38889
1011027086,Industriegebiet,48.99925,8.36864
1148922679,Restaurant,49.00896,8.36783
1039892866,Schule,49.00729,8.40607
800752273,Supermarkt,49.00914,8.39336
50605280,Hotel,49.00571,8.40709
801780836,Apotheke,49.00865,8.41821
1193944784,Hotel,48.9946,8.39298
1070132238,Nahverkehrsbahnhof,48.99442,8.40132
800056131,Supermarkt,49.00564,8.40332
1005232091,Schule,48.99454,8.38881
1164824921,Postamt,48.99728,8.33648
57552921,Universität / Hochschule,49.02187,8.36589
1126267096,Geldautomat,48.9972,8.33642
1132504372,Fachgeschäft,49.00564,8.40312
1058702274,Medizinischer Service,49.01147,8.35723
1132504371,Bekleidungsgeschäft,49.00564,8.40312
1193011166,Restaurant,49.00729,8.38489
1104303609,Bekleidungsgeschäft,49.0077,8.39359
1023826375,Geldautomat,48.99635,8.40483
1024132964,Autovermietung,48.99688,8.34645
1141850940,Apotheke,49.00973,8.40044
1104303608,Bekleidungsgeschäft,49.00966,8.40312
1115829115,Geldautomat,48.99049,8.37234
1108687004,Fachgeschäft,49.008,8.39588
800762638,Parkgarage,49.00721,8.40265
1039210489,Restaurant,49.00992,8.39726
1108687018,Fachgeschäft,49.01047,8.3746
1193011980,Restaurant,49.00106,8.39417
57540924,Restaurant,49.00957,8.38989
1108686989,Fachgeschäft,48.99808,8.34989
1039304951,Schule,49.01114,8.42735
50603754,Restaurant,49.00845,8.43009
800851242,Parkgarage,49.00556,8.4128
1039880445,Polizeistation,49.00159,8.40747
1192310576,Restaurant,49.0101,8.39778
800757087,Bank,49.00995,8.39625
800763622,Bank,49.00861,8.40064
1017890690,Geldautomat,48.99171,8.37507
50593927,Busbahnhof,48.99169,8.4009
801780846,Apotheke,49.01144,8.35947
1108536923,Fachgeschäft,49.00934,8.40095
1164569884,Parkgarage,49.01055,8.38035
50602849,Tankstelle,48.99503,8.38956
1039266231,Fachgeschäft,49.0099,8.42351
1164855278,Kaffeehaus,49.01001,8.39462
801782355,Apotheke,49.0174,8.44333
1039266229,Fachgeschäft,49.00511,8.39449
801895532,Parkplatz,49.01412,8.4323
1131716828,Erholungsgebiet,49.03137,8.37228
1193011867,Nachtleben,49.00954,8.40495
1149443590,Restaurant,49.00566,8.41024
1011027091,Industriegebiet,49.00945,8.34642
50604402,Historisches Bauwerk,49.00673,8.39582
1039878917,Apotheke,48.99896,8.39387
1108686978,Fachgeschäft,49.01071,8.42328
1039892565,Schule,48.99751,8.38151
1070508629,Bekleidungsgeschäft,49.00985,8.40268
1039266225,Fachgeschäft,49.00884,8.39736
1070459471,Kaffeehaus,49.01127,8.36053
50609420,Parkplatz,49.00518,8.32311
1039893097,Schule,48.99734,8.40769
1039243152,Restaurant,49.00562,8.3722
1178892199,Autoreparatur,49.02481,8.35734
50611338,Erholungsgebiet,49.00278,8.37116
1164919040,Apotheke,49.00974,8.40116
995160322,Elektrofachmarkt,49.01149,8.36454
1178852719,Medizinischer Service,49.00145,8.40747
800753381,Restaurant,49.0099,8.38978
1070623338,Elektrofachmarkt,49.00995,8.39681
51774687,Restaurant,49.01012,8.39296
1070132234,Nahverkehrsbahnhof,48.9953,8.40394
800760087,Restaurant,49.01015,8.39777
1017890502,Geldautomat,49.00655,8.43061
1193011479,Restaurant,49.00556,8.38155
1178850509,Medizinischer Service,48.99383,8.33426
1166357607,Bahnhof,48.99447,8.39533
1178851121,Medizinischer Service,48.99428,8.39718
1017890555,Geldautomat,48.9974,8.40429
50609438,Parkplatz,49.00583,8.44699
1011544348,Bekleidungsgeschäft,49.01,8.39586
1039880856,Restaurant,49.00837,8.41995
1104303594,Bekleidungsgeschäft,49.00983,8.39835
50609417,Parkplatz,49.01556,8.41905
1070067522,Nahverkehrsbahnhof,48.99587,8.33816
57565235,Autohändler,49.00879,8.44405
1024125956,Supermarkt,49.01917,8.35603
1108695009,Fachgeschäft,48.99443,8.40134
57561516,Nachtleben,49.00436,8.40966
1103752734,Supermarkt,49.00602,8.36068
1131722973,Erholungsgebiet,49.01261,8.34868
800758758,Restaurant,49.00557,8.41055
1058544192,Medizinischer Service,49.00538,8.33403
1058556680,Medizinischer Service,49.0091,8.40077
1017027840,Parkplatz,48.99202,8.4019
1058556662,Medizinischer Service,49.01138,8.36996
1039130163,Bekleidungsgeschäft,49.00564,8.40312
1005158272,Schule,49.02783,8.38615
1005358212,Fachgeschäft,48.99217,8.40211
1104101724,Bekleidungsgeschäft,49.00564,8.40312
1131753139,Tankstelle,49.01039,8.40914
800764857,Restaurant,49.00899,8.40213
1115829692,Geldautomat,49.01068,8.35351
1112455260,Autohändler,49.01136,8.36756
1039243410,Restaurant,48.99519,8.35236
1132034810,Sportfachgeschäft,49.0005,8.35064
1017889009,Geldautomat,49.01113,8.36086
1039130283,Bekleidungsgeschäft,49.00985,8.39801
1104303655,Bekleidungsgeschäft,49.0068,8.39467
1132504730,Fachgeschäft,49.00564,8.40312
57568242,Restaurant,49.00308,8.40193
801780823,Apotheke,49.00999,8.38185
1010054602,Fachgeschäft,48.99449,8.4016
800754421,Restaurant,49.0016,8.40789
1132504726,Bekleidungsgeschäft,49.00564,8.40312
1193011544,Restaurant,49.00895,8.39156
57553304,Autohändler,49.00607,8.44281
1108687026,Fachgeschäft,49.00874,8.40859
801782352,Apotheke,49.0112,8.36136
1174481834,fahrradleihstation,49.00868,8.39497
50604918,Historisches Bauwerk,49.01201,8.39523
1164824942,Postamt,49.0058,8.3498
1039879087,Apotheke,49.00295,8.35668
1174481829,fahrradleihstation,49.00317,8.41566
1058556678,Medizinischer Service,49.00472,8.37354
1005228948,Schule,49.03448,8.37122
57565781,Krankenhaus,48.99862,8.38932
1005166382,Schule,49.00637,8.39316
1165961625,Baumarkt,48.99994,8.35782
1039130165,Bekleidungsgeschäft,49.00564,8.40312
1005231867,Schule,49.00884,8.38529
50609423,Parkplatz,48.99825,8.37108
1132232660,Möbel- und Einrichtungshaus,49.01104,8.35306
1175957090,Parkgarage,49.01146,8.3982
50612375,Sehenswürdigkeit,48.99475,8.40041
800752609,Geldautomat,49.00972,8.40168
50605267,Hotel,49.01119,8.3936
50609418,Parkplatz,49.01381,8.31051
800753696,Apotheke,49.00228,8.39423
800761070,Restaurant,49.00907,8.40538
1112142128,Fachgeschäft,49.01338,8.3562
898512336,Friedhof,49.00739,8.33954
50606327,Touristeninformation,48.99475,8.40041
1178675930,Autoreparatur,49.01326,8.42834
998736499,Autoreparatur,49.03316,8.35534
1112146620,Fachgeschäft,49.0024,8.39497
1108398594,Sportfachgeschäft,49.00951,8.39917
1039782029,Fachgeschäft,49.00564,8.40312
1039266256,Fachgeschäft,49.01149,8.36454
1039243423,Restaurant,48.99405,8.36314
1039815632,Andachtsort,49.01442,8.37064
800851082,Parkgarage,49.00313,8.39947
1024187152,Supermarkt,49.00295,8.35668
1178082138,Restaurant,48.99419,8.39841
1039880698,Kaffeehaus,49.01035,8.40167
1070067521,Nahverkehrsbahnhof,49.00157,8.34496
1001398160,Sportzentrum,48.9966,8.37802
1011023698,Industriegebiet,49.01888,8.36934
800756419,Andachtsort,49.00399,8.39884
50604609,Historisches Bauwerk,49.00948,8.40527
800757942,Andachtsort,49.00632,8.406
1108687032,Fachgeschäft,49.01011,8.39328
1017889806,Geldautomat,49.00515,8.39473
1024643474,Bank,49.0041,8.33338
1178852536,Medizinischer Service,49.00948,8.42413
50612139,Sportzentrum,49.00038,8.40286
1040338492,Medizinischer Service,49.00976,8.4007
1174481940,fahrradleihstation,49.00932,8.41126
800758058,Geldautomat,49.00947,8.40566
1039266242,Fachgeschäft,49.01062,8.36856
1131722976,Erholungsgebiet,49.00095,8.35161
50604368,Historisches Bauwerk,49.01218,8.3839
50604512,Historisches Bauwerk,49.01001,8.39462
1017890537,Bank,49.00369,8.3654
800766640,Buchhandlung,49.01071,8.39516
1193011622,Restaurant,49.00748,8.39312
1017154880,Bank,49.01185,8.35861
